trip_id,month,season,zone_id,zone_name,latitude,longitude,origin_harbour_id,distance_from_port_km,species,species_suitable_for_zone,gear_type,boat_type,trip_duration_hours,hour_of_day,sea_surface_temperature_c,chlorophyll_mg_m3,wave_height_m,wind_speed_kmh,wind_direction,rainfall_mm,zone_yield_score,fishing_effort_vessels,demand,catch_kg,market_price_per_kg,fuel_cost_inr,transport_cost_inr
DEMO-01336,12,post_monsoon,PFZ-05,Visakhapatnam Deep Front,17.5739,83.6816,HBR-VSK,48.2,Tuna,1,Ring Seine,Mechanized Trawler,15.5,7,29.76,1.71,1.01,9.3,SE,5.2,87,8,High,278.8,383.21,1620.0,313.0
DEMO-01337,12,post_monsoon,PFZ-01,Kochi Deep Offshore (Malabar),9.8004,75.6346,HBR-KOC,67.5,Mackerel,1,Gillnet,Mechanized Trawler,11.1,19,28.35,2.16,0.92,6.9,N,6.5,94,8,High,231.1,251.81,2268.0,439.0
DEMO-01338,11,post_monsoon,PFZ-01,Kochi Deep Offshore (Malabar),9.8362,75.5734,HBR-KOC,79.2,Tuna,1,Longline,Mechanized Trawler,13.6,14,28.28,1.6,1.04,12.7,NE,3.2,94,6,High,82.1,363.41,2661.0,515.0
DEMO-01339,8,monsoon,PFZ-03,Wadge Bank Special Zone,7.7702,77.2048,HBR-TUT,139.0,Tuna,1,Gillnet,Mechanized Trawler,16.3,16,26.54,3.05,0.89,22.7,SW,12.5,98,12,High,118.2,331.26,4670.0,904.0
DEMO-01340,7,monsoon,PFZ-04,Coromandel South (Pondicherry Offshore),11.7848,80.2256,HBR-CHN,142.0,Kingfish,0,Longline,Mechanized Trawler,11.9,7,28.4,0.43,1.7,32.8,SW,5.5,72,5,Medium,16.1,478.25,4771.0,923.0
DEMO-01341,11,post_monsoon,PFZ-01,Kochi Deep Offshore (Malabar),9.8679,75.6269,HBR-KOC,79.9,Tuna,1,Ring Seine,Mechanized Trawler,15.6,5,27.73,1.47,1.12,16.8,N,7.7,94,11,High,177.1,323.98,2685.0,519.0
DEMO-01342,4,pre_monsoon,PFZ-05,Visakhapatnam Deep Front,17.4476,83.6306,HBR-VSK,52.0,Tuna,1,Gillnet,Mechanized Trawler,16.0,5,29.53,1.63,0.95,21.5,SE,6.7,87,9,High,118.2,381.73,1747.0,338.0
DEMO-01343,12,post_monsoon,PFZ-02,Mangaluru Shelf Front,12.681,74.3342,HBR-MNG,63.4,Kingfish,1,Trawl,Mechanized Trawler,13.1,6,28.56,1.6,1.67,28.1,W,12.8,89,6,Medium,44.9,442.33,2130.0,412.0
DEMO-01344,10,post_monsoon,PFZ-06,Veraval Saurashtra Bank,20.6906,70.1947,HBR-VER,32.2,Pomfret,1,Hook & Line,Motorized,13.2,18,26.93,2.24,1.34,17.8,SE,6.0,91,2,High,18.6,737.24,676.0,209.0
DEMO-01345,12,post_monsoon,PFZ-07,Ratnagiri Deep Shelf,16.8985,72.9213,HBR-MNG,544.2,Mackerel,1,Hook & Line,Mechanized Trawler,15.8,18,27.82,1.23,0.94,17.6,W,2.2,78,1,High,81.7,253.29,18285.0,3537.0
DEMO-01346,8,monsoon,PFZ-06,Veraval Saurashtra Bank,20.6669,70.1091,HBR-VER,38.9,Pomfret,1,Hook & Line,Mechanized Trawler,16.2,6,27.95,2.01,1.46,26.8,SW,6.8,91,11,High,19.2,725.76,1307.0,253.0
DEMO-01347,6,monsoon,PFZ-06,Veraval Saurashtra Bank,20.6112,70.0749,HBR-VER,37.2,Pomfret,1,Longline,Mechanized Trawler,13.7,13,27.86,1.66,1.81,16.3,NE,3.2,91,7,High,23.7,760.31,1250.0,242.0
DEMO-01348,4,pre_monsoon,PFZ-03,Wadge Bank Special Zone,7.7716,77.2278,HBR-TUT,136.7,Tuna,1,Hook & Line,Mechanized Trawler,10.7,4,28.68,1.36,0.86,19.9,W,1.0,98,16,High,73.6,416.15,4593.0,889.0
DEMO-01349,1,post_monsoon,PFZ-03,Wadge Bank Special Zone,7.9147,77.1905,HBR-TUT,147.3,Tuna,1,Trawl,Mechanized Trawler,13.2,18,27.19,2.61,0.91,16.9,NW,7.1,98,13,High,218.5,380.31,4949.0,957.0
DEMO-01350,10,post_monsoon,PFZ-04,Coromandel South (Pondicherry Offshore),11.7711,80.1255,HBR-CHN,159.8,Sardine,0,Hook & Line,Mechanized Trawler,14.2,6,29.03,0.83,0.92,11.9,SW,3.1,72,6,Medium,123.9,151.2,5369.0,1039.0
DEMO-01351,6,monsoon,PFZ-06,Veraval Saurashtra Bank,20.6634,70.1286,HBR-VER,40.4,Pomfret,1,Longline,Motorized,8.9,19,28.41,2.12,1.3,25.9,SW,21.4,91,9,High,11.8,820.57,848.0,263.0
DEMO-01352,12,post_monsoon,PFZ-02,Mangaluru Shelf Front,12.8068,74.2944,HBR-MNG,56.1,Kingfish,1,Hook & Line,Mechanized Trawler,13.9,6,28.18,1.54,1.76,13.5,SE,17.7,89,7,Medium,25.4,431.53,1885.0,365.0
DEMO-01353,5,pre_monsoon,PFZ-05,Visakhapatnam Deep Front,17.4669,83.6991,HBR-VSK,51.7,Tuna,1,Ring Seine,Mechanized Trawler,15.7,19,30.01,1.3,0.57,19.1,SW,9.5,87,7,High,224.2,374.42,1737.0,336.0
DEMO-01354,3,pre_monsoon,PFZ-04,Coromandel South (Pondicherry Offshore),11.8336,80.1906,HBR-CHN,158.3,Mackerel,0,Longline,Mechanized Trawler,13.7,19,29.16,0.54,1.6,8.7,N,11.9,72,4,High,109.4,287.3,5319.0,1029.0
DEMO-01355,9,monsoon,PFZ-03,Wadge Bank Special Zone,7.8591,77.2536,HBR-TUT,136.5,Tuna,1,Hook & Line,Mechanized Trawler,13.6,16,27.05,2.24,1.44,22.4,N,4.8,98,11,High,62.5,306.63,4586.0,887.0
DEMO-01356,8,monsoon,PFZ-07,Ratnagiri Deep Shelf,16.9132,72.8426,HBR-MNG,466.7,Mackerel,1,Gillnet,Mechanized Trawler,16.6,10,28.27,0.94,2.52,22.5,S,6.5,78,3,High,59.6,213.5,15681.0,3034.0
DEMO-01357,12,post_monsoon,PFZ-04,Coromandel South (Pondicherry Offshore),11.8384,80.1299,HBR-CHN,150.4,Pomfret,0,Ring Seine,Mechanized Trawler,13.8,5,29.76,1.58,1.38,7.2,N,6.8,72,4,High,49.7,776.62,5053.0,978.0
DEMO-01358,4,pre_monsoon,PFZ-07,Ratnagiri Deep Shelf,16.8446,72.9038,HBR-MNG,449.8,Mackerel,1,Hook & Line,Mechanized Trawler,10.6,6,28.37,1.22,1.09,13.3,E,15.7,78,2,High,69.5,280.11,15113.0,2924.0
DEMO-01359,9,monsoon,PFZ-05,Visakhapatnam Deep Front,17.4482,83.7784,HBR-VSK,52.6,Tuna,1,Longline,Mechanized Trawler,16.8,5,27.96,1.46,1.87,18.4,SW,1.2,87,10,High,74.7,338.6,1767.0,342.0
DEMO-01360,3,pre_monsoon,PFZ-01,Kochi Deep Offshore (Malabar),9.8671,75.5642,HBR-KOC,83.4,Tuna,1,Ring Seine,Mechanized Trawler,15.3,7,29.96,1.85,1.06,17.1,SW,3.4,94,1,High,194.3,327.4,2802.0,542.0
DEMO-01361,7,monsoon,PFZ-05,Visakhapatnam Deep Front,17.515,83.6653,HBR-VSK,51.4,Tuna,1,Ring Seine,Mechanized Trawler,12.9,17,29.3,1.59,1.4,19.3,S,3.6,87,6,High,150.3,329.54,1727.0,334.0
DEMO-01362,5,pre_monsoon,PFZ-01,Kochi Deep Offshore (Malabar),9.8859,75.621,HBR-KOC,77.4,Tuna,1,Longline,Mechanized Trawler,18.0,16,28.87,2.07,1.26,11.7,SE,43.4,94,6,High,86.9,391.13,2601.0,503.0
DEMO-01363,2,pre_monsoon,PFZ-01,Kochi Deep Offshore (Malabar),9.8348,75.6691,HBR-KOC,70.4,Mackerel,1,Ring Seine,Mechanized Trawler,13.5,9,28.6,1.86,1.08,13.2,NW,9.9,94,2,High,213.4,279.46,2365.0,458.0
DEMO-01364,12,post_monsoon,PFZ-06,Veraval Saurashtra Bank,20.6085,70.0905,HBR-VER,33.4,Pomfret,1,Hook & Line,Motorized,4.8,19,29.66,2.63,1.26,13.1,NE,0.9,91,11,High,15.1,776.36,701.0,217.0
DEMO-01365,1,post_monsoon,PFZ-05,Visakhapatnam Deep Front,17.4454,83.6323,HBR-VSK,51.7,Tuna,1,Hook & Line,Mechanized Trawler,11.7,17,28.31,1.5,1.3,18.5,W,2.5,87,5,High,62.6,387.68,1737.0,336.0
DEMO-01366,7,monsoon,PFZ-03,Wadge Bank Special Zone,7.8437,77.2283,HBR-TUT,148.3,Tuna,1,Ring Seine,Mechanized Trawler,16.7,4,26.68,2.12,1.67,23.6,SW,11.1,98,14,High,164.0,366.01,4983.0,964.0
DEMO-01367,5,pre_monsoon,PFZ-05,Visakhapatnam Deep Front,17.4953,83.7334,HBR-VSK,45.0,Tuna,1,Gillnet,Motorized,9.7,6,28.37,1.5,0.29,3.9,SE,8.9,87,1,High,158.3,361.83,945.0,292.0
DEMO-01368,5,pre_monsoon,PFZ-07,Ratnagiri Deep Shelf,16.8319,72.9115,HBR-MNG,549.1,Mackerel,1,Longline,Mechanized Trawler,9.6,4,29.17,1.2,1.2,21.5,N,1.8,78,6,High,99.1,288.71,18450.0,3569.0
DEMO-01369,12,post_monsoon,PFZ-02,Mangaluru Shelf Front,12.7566,74.3593,HBR-MNG,58.9,Kingfish,1,Gillnet,Mechanized Trawler,12.9,8,27.34,1.82,1.31,11.4,SW,2.5,89,6,Medium,80.2,492.45,1979.0,383.0
DEMO-01370,5,pre_monsoon,PFZ-01,Kochi Deep Offshore (Malabar),9.7744,75.5205,HBR-KOC,79.5,Mackerel,1,Trawl,Mechanized Trawler,16.3,4,28.79,2.18,0.96,16.8,SW,1.7,94,6,High,304.4,271.01,2671.0,517.0
DEMO-01371,1,post_monsoon,PFZ-07,Ratnagiri Deep Shelf,16.8888,72.8076,HBR-MNG,510.9,Mackerel,1,Gillnet,Mechanized Trawler,20.6,5,30.07,1.22,1.58,13.2,W,0.8,78,4,High,156.8,253.33,17166.0,3321.0
DEMO-01372,6,monsoon,PFZ-07,Ratnagiri Deep Shelf,16.8239,72.8934,HBR-MNG,564.1,Mackerel,1,Hook & Line,Mechanized Trawler,13.2,16,28.42,1.31,1.62,21.7,NE,4.5,78,2,High,46.0,270.54,18954.0,3667.0
DEMO-01373,12,post_monsoon,PFZ-01,Kochi Deep Offshore (Malabar),9.7755,75.6477,HBR-KOC,76.3,Tuna,1,Ring Seine,Mechanized Trawler,11.5,12,28.24,1.5,0.84,18.1,W,6.2,94,8,High,131.8,350.22,2564.0,496.0
DEMO-01374,10,post_monsoon,PFZ-01,Kochi Deep Offshore (Malabar),9.8491,75.6188,HBR-KOC,79.6,Pomfret,0,Ring Seine,Mechanized Trawler,14.5,5,27.52,1.95,1.23,7.7,NE,1.9,94,6,High,82.7,721.72,2675.0,517.0
DEMO-01375,12,post_monsoon,PFZ-04,Coromandel South (Pondicherry Offshore),11.8126,80.1813,HBR-CHN,143.5,Mackerel,0,Gillnet,Mechanized Trawler,17.9,6,30.85,1.01,1.28,14.1,W,2.6,72,6,High,157.5,252.18,4822.0,933.0
DEMO-01376,10,post_monsoon,PFZ-06,Veraval Saurashtra Bank,20.5841,70.1704,HBR-VER,33.3,Pomfret,1,Longline,Motorized,11.8,7,27.5,1.31,1.48,16.3,W,3.0,91,11,High,23.3,699.29,699.0,216.0
DEMO-01377,5,pre_monsoon,PFZ-03,Wadge Bank Special Zone,7.8761,77.2004,HBR-TUT,141.5,Tuna,1,Longline,Mechanized Trawler,9.8,10,27.87,3.11,0.43,9.3,SE,1.8,98,13,High,182.3,355.88,4754.0,920.0
DEMO-01378,10,post_monsoon,PFZ-06,Veraval Saurashtra Bank,20.5848,70.0797,HBR-VER,39.3,Mackerel,0,Hook & Line,Motorized,9.1,19,28.27,1.66,0.6,17.1,SE,17.1,91,9,High,67.0,258.86,825.0,255.0
DEMO-01379,2,pre_monsoon,PFZ-04,Coromandel South (Pondicherry Offshore),11.8546,80.2605,HBR-CHN,135.2,Kingfish,0,Hook & Line,Mechanized Trawler,16.3,16,29.47,1.27,0.76,8.0,SE,0.3,72,5,Medium,43.4,481.08,4543.0,879.0
DEMO-01380,8,monsoon,PFZ-03,Wadge Bank Special Zone,7.8421,77.2309,HBR-TUT,148.5,Tuna,1,Ring Seine,Mechanized Trawler,10.4,17,27.58,2.16,1.9,13.6,W,11.5,98,12,High,131.1,387.67,4990.0,965.0
DEMO-01381,2,pre_monsoon,PFZ-01,Kochi Deep Offshore (Malabar),9.7874,75.5313,HBR-KOC,68.4,Sardine,1,Hook & Line,Mechanized Trawler,14.3,9,30.16,2.16,0.35,8.9,NE,6.1,94,2,Medium,230.0,171.11,2298.0,445.0
DEMO-01382,2,pre_monsoon,PFZ-02,Mangaluru Shelf Front,12.772,74.3738,HBR-MNG,57.0,Kingfish,1,Longline,Mechanized Trawler,10.4,19,28.15,1.83,0.38,14.5,W,1.3,89,2,Medium,83.7,528.16,1915.0,370.0
DEMO-01383,9,monsoon,PFZ-06,Veraval Saurashtra Bank,20.7146,70.1688,HBR-VER,36.1,Pomfret,1,Trawl,Motorized,8.0,8,26.8,1.78,2.83,29.5,SW,21.2,91,4,High,9.6,706.19,758.0,235.0
DEMO-01384,3,pre_monsoon,PFZ-07,Ratnagiri Deep Shelf,16.8905,72.7707,HBR-MNG,446.7,Mackerel,1,Gillnet,Mechanized Trawler,12.7,7,28.64,2.09,1.46,14.8,S,0.1,78,3,High,161.6,255.87,15009.0,2904.0
DEMO-01385,8,monsoon,PFZ-03,Wadge Bank Special Zone,7.9214,77.2097,HBR-TUT,163.7,Pomfret,0,Hook & Line,Mechanized Trawler,13.9,6,27.16,2.36,1.79,27.8,NW,20.7,98,9,High,12.1,746.88,5500.0,1064.0
DEMO-01386,12,post_monsoon,PFZ-01,Kochi Deep Offshore (Malabar),9.9188,75.636,HBR-KOC,82.9,Mackerel,1,Longline,Mechanized Trawler,14.1,18,29.59,2.69,1.9,24.3,N,13.6,94,9,High,95.0,268.35,2785.0,539.0
DEMO-01387,11,post_monsoon,PFZ-05,Visakhapatnam Deep Front,17.5612,83.7784,HBR-VSK,50.7,Tuna,1,Ring Seine,Mechanized Trawler,18.3,19,28.06,1.91,1.42,13.1,E,12.0,87,1,High,187.6,375.12,1704.0,330.0
DEMO-01388,9,monsoon,PFZ-06,Veraval Saurashtra Bank,20.7262,70.1064,HBR-VER,35.9,Tuna,0,Gillnet,Motorized,10.1,7,28.21,2.3,0.68,20.6,SE,7.2,91,9,High,107.1,312.23,754.0,233.0
DEMO-01389,1,post_monsoon,PFZ-03,Wadge Bank Special Zone,7.8238,77.228,HBR-TUT,145.9,Kingfish,0,Ring Seine,Mechanized Trawler,14.0,11,26.95,2.24,1.25,23.3,N,4.4,98,11,Medium,52.3,537.72,4902.0,948.0
DEMO-01390,7,monsoon,PFZ-01,Kochi Deep Offshore (Malabar),9.8996,75.615,HBR-KOC,77.1,Sardine,1,Gillnet,Mechanized Trawler,13.7,19,28.13,1.14,1.89,18.5,S,13.5,94,8,Medium,131.9,162.88,2591.0,501.0
DEMO-01391,7,monsoon,PFZ-06,Veraval Saurashtra Bank,20.6324,70.1831,HBR-VER,36.2,Mackerel,0,Gillnet,Motorized,5.6,15,27.7,2.22,1.51,20.6,SW,5.3,91,9,High,49.4,253.72,760.0,235.0
DEMO-01392,10,post_monsoon,PFZ-02,Mangaluru Shelf Front,12.7984,74.2279,HBR-MNG,60.8,Kingfish,1,Hook & Line,Mechanized Trawler,14.5,6,28.47,1.03,1.59,12.6,SE,22.7,89,7,Medium,28.4,502.21,2043.0,395.0
DEMO-01393,7,monsoon,PFZ-02,Mangaluru Shelf Front,12.7737,74.2952,HBR-MNG,61.4,Kingfish,1,Hook & Line,Mechanized Trawler,9.0,6,28.1,1.07,1.79,20.0,S,1.8,89,3,Medium,19.7,469.6,2063.0,399.0
DEMO-01394,7,monsoon,PFZ-06,Veraval Saurashtra Bank,20.6079,70.1947,HBR-VER,36.3,Pomfret,1,Trawl,Mechanized Trawler,12.8,6,28.31,2.24,1.61,12.2,N,3.1,91,8,High,40.6,772.28,1220.0,236.0
DEMO-01395,8,monsoon,PFZ-02,Mangaluru Shelf Front,12.8093,74.2933,HBR-MNG,56.0,Kingfish,1,Hook & Line,Mechanized Trawler,14.9,17,27.65,1.51,2.08,32.0,N,5.9,89,2,Medium,21.5,445.19,1882.0,364.0
DEMO-01396,6,monsoon,PFZ-01,Kochi Deep Offshore (Malabar),9.8458,75.6105,HBR-KOC,82.3,Sardine,1,Gillnet,Mechanized Trawler,13.2,4,28.42,1.51,1.65,21.4,S,2.9,94,3,Medium,165.3,159.14,2765.0,535.0
DEMO-01397,2,pre_monsoon,PFZ-01,Kochi Deep Offshore (Malabar),9.9196,75.5876,HBR-KOC,73.3,Tuna,1,Hook & Line,Mechanized Trawler,15.9,17,27.02,1.6,0.73,17.6,S,16.8,94,12,High,75.4,414.29,2463.0,476.0
DEMO-01398,7,monsoon,PFZ-06,Veraval Saurashtra Bank,20.581,70.0861,HBR-VER,34.4,Pomfret,1,Gillnet,Motorized,8.4,16,28.13,2.09,1.46,18.9,NE,3.5,91,12,High,12.0,777.54,722.0,224.0
DEMO-01399,12,post_monsoon,PFZ-02,Mangaluru Shelf Front,12.7645,74.2289,HBR-MNG,62.7,Kingfish,1,Ring Seine,Mechanized Trawler,13.0,13,28.67,1.56,1.55,20.1,SW,9.2,89,10,Medium,50.4,486.94,2107.0,408.0
DEMO-01400,1,post_monsoon,PFZ-02,Mangaluru Shelf Front,12.7227,74.2899,HBR-MNG,65.6,Kingfish,1,Ring Seine,Mechanized Trawler,13.1,16,28.16,2.18,1.46,7.9,W,3.8,89,7,Medium,82.2,508.83,2204.0,426.0
DEMO-01401,4,pre_monsoon,PFZ-03,Wadge Bank Special Zone,7.9164,77.1883,HBR-TUT,148.5,Pomfret,0,Hook & Line,Mechanized Trawler,10.9,16,28.04,1.98,1.11,18.9,NE,6.2,98,10,High,16.7,797.27,4990.0,965.0
DEMO-01402,8,monsoon,PFZ-03,Wadge Bank Special Zone,7.8693,77.1844,HBR-TUT,147.4,Tuna,1,Hook & Line,Mechanized Trawler,13.6,18,27.79,2.15,1.58,15.6,NE,25.2,98,10,High,57.6,324.94,4953.0,958.0
DEMO-01403,7,monsoon,PFZ-03,Wadge Bank Special Zone,7.8073,77.2509,HBR-TUT,143.4,Tuna,1,Hook & Line,Mechanized Trawler,14.7,7,26.16,1.97,1.37,17.1,NW,8.8,98,11,High,62.8,370.37,4818.0,932.0
DEMO-01404,7,monsoon,PFZ-04,Coromandel South (Pondicherry Offshore),11.7852,80.2101,HBR-CHN,128.7,Kingfish,0,Gillnet,Mechanized Trawler,15.6,8,28.72,0.51,1.96,19.8,N,13.0,72,6,Medium,31.1,478.35,4324.0,837.0
DEMO-01405,1,post_monsoon,PFZ-01,Kochi Deep Offshore (Malabar),9.7848,75.6309,HBR-KOC,81.2,Tuna,1,Ring Seine,Mechanized Trawler,13.4,4,28.35,2.13,1.86,14.5,SW,0.6,94,7,High,94.4,391.54,2728.0,528.0
DEMO-01406,5,pre_monsoon,PFZ-03,Wadge Bank Special Zone,7.8741,77.1873,HBR-TUT,149.7,Tuna,1,Trawl,Mechanized Trawler,15.5,6,29.09,2.25,1.02,19.0,N,0.5,98,15,High,144.0,377.69,5030.0,973.0
DEMO-01407,2,pre_monsoon,PFZ-06,Veraval Saurashtra Bank,20.6324,70.1982,HBR-VER,32.2,Sardine,0,Ring Seine,Mechanized Trawler,14.3,5,27.68,2.2,0.24,10.0,SW,5.6,91,10,Medium,443.7,176.87,1082.0,209.0
DEMO-01408,10,post_monsoon,PFZ-02,Mangaluru Shelf Front,12.7632,74.3293,HBR-MNG,65.5,Kingfish,1,Hook & Line,Mechanized Trawler,11.9,14,27.01,1.62,1.4,15.0,S,0.9,89,5,Medium,31.4,478.92,2201.0,426.0
DEMO-01409,1,post_monsoon,PFZ-04,Coromandel South (Pondicherry Offshore),11.8585,80.1603,HBR-CHN,149.9,Tuna,0,Ring Seine,Mechanized Trawler,14.3,6,29.05,0.78,1.74,22.6,W,6.1,72,5,High,85.1,395.5,5037.0,974.0
DEMO-01410,6,monsoon,PFZ-03,Wadge Bank Special Zone,7.8876,77.2166,HBR-TUT,155.7,Tuna,1,Ring Seine,Mechanized Trawler,8.8,6,27.62,1.37,1.66,19.8,SE,3.7,98,9,High,89.0,363.59,5232.0,1012.0
DEMO-01411,1,post_monsoon,PFZ-03,Wadge Bank Special Zone,7.8352,77.2659,HBR-TUT,137.0,Tuna,1,Longline,Mechanized Trawler,12.5,15,28.01,1.83,1.33,12.8,E,43.3,98,11,High,78.0,401.18,4603.0,890.0
DEMO-01412,10,post_monsoon,PFZ-04,Coromandel South (Pondicherry Offshore),11.9173,80.2136,HBR-CHN,143.3,Tuna,0,Longline,Mechanized Trawler,16.2,6,29.67,1.49,1.37,14.9,SE,2.3,72,7,High,116.2,343.75,4815.0,931.0
DEMO-01413,8,monsoon,PFZ-02,Mangaluru Shelf Front,12.746,74.2815,HBR-MNG,59.9,Kingfish,1,Hook & Line,Mechanized Trawler,14.4,17,27.69,1.05,1.65,13.0,E,1.1,89,9,Medium,29.7,442.61,2013.0,389.0
DEMO-01414,12,post_monsoon,PFZ-06,Veraval Saurashtra Bank,20.6407,70.1727,HBR-VER,38.8,Pomfret,1,Hook & Line,Motorized,7.5,19,28.67,1.17,1.29,9.1,SW,4.1,91,7,High,15.6,765.94,815.0,252.0
DEMO-01415,4,pre_monsoon,PFZ-07,Ratnagiri Deep Shelf,16.7849,72.7966,HBR-MNG,547.8,Mackerel,1,Trawl,Mechanized Trawler,14.0,18,29.05,1.57,1.76,12.8,SE,0.6,78,3,High,149.4,286.47,18406.0,3561.0
DEMO-01416,8,monsoon,PFZ-06,Veraval Saurashtra Bank,20.6966,70.2005,HBR-VER,40.4,Pomfret,1,Hook & Line,Mechanized Trawler,13.7,4,29.45,1.75,1.72,15.9,SE,6.0,91,14,High,13.2,722.05,1357.0,263.0
DEMO-01417,7,monsoon,PFZ-02,Mangaluru Shelf Front,12.7141,74.2509,HBR-MNG,57.7,Kingfish,1,Hook & Line,Mechanized Trawler,14.0,10,28.5,1.3,1.19,26.8,E,0.5,89,7,Medium,24.2,505.09,1939.0,375.0
DEMO-01418,7,monsoon,PFZ-05,Visakhapatnam Deep Front,17.4761,83.6346,HBR-VSK,51.2,Tuna,1,Hook & Line,Mechanized Trawler,9.5,5,29.97,1.92,1.83,29.4,E,4.8,87,1,High,35.1,336.87,1720.0,333.0
DEMO-01419,10,post_monsoon,PFZ-03,Wadge Bank Special Zone,7.8136,77.1469,HBR-TUT,140.7,Tuna,1,Hook & Line,Mechanized Trawler,11.3,19,26.91,1.89,1.73,12.7,NE,0.4,98,12,High,65.3,325.05,4728.0,915.0
DEMO-01420,4,pre_monsoon,PFZ-04,Coromandel South (Pondicherry Offshore),11.8595,80.1354,HBR-CHN,139.1,Pomfret,0,Trawl,Mechanized Trawler,16.9,14,28.87,1.1,0.36,15.8,N,2.2,72,1,High,52.6,799.11,4674.0,904.0
DEMO-01421,8,monsoon,PFZ-02,Mangaluru Shelf Front,12.7242,74.2343,HBR-MNG,53.8,Sardine,0,Longline,Mechanized Trawler,17.2,7,27.99,1.84,1.27,29.7,S,2.0,89,5,Medium,183.9,155.14,1808.0,350.0
DEMO-01422,5,pre_monsoon,PFZ-03,Wadge Bank Special Zone,7.8107,77.1235,HBR-TUT,166.2,Tuna,1,Ring Seine,Mechanized Trawler,17.7,16,27.61,2.52,1.49,15.6,E,0.2,98,9,High,165.3,385.96,5584.0,1080.0
DEMO-01423,9,monsoon,PFZ-03,Wadge Bank Special Zone,7.8992,77.2489,HBR-TUT,140.6,Pomfret,0,Trawl,Mechanized Trawler,11.5,17,26.45,1.64,0.73,22.2,E,10.4,98,10,High,63.2,689.36,4724.0,914.0
DEMO-01424,1,post_monsoon,PFZ-05,Visakhapatnam Deep Front,17.4831,83.7335,HBR-VSK,47.6,Tuna,1,Hook & Line,Mechanized Trawler,15.8,7,29.44,1.77,1.39,10.7,S,15.0,87,2,High,82.5,358.83,1599.0,309.0
DEMO-01425,7,monsoon,PFZ-04,Coromandel South (Pondicherry Offshore),11.9186,80.1426,HBR-CHN,144.9,Kingfish,0,Hook & Line,Mechanized Trawler,19.0,6,28.41,1.32,2.05,33.1,SE,2.4,72,4,Medium,16.5,458.38,4869.0,942.0
DEMO-01426,11,post_monsoon,PFZ-06,Veraval Saurashtra Bank,20.7256,70.1177,HBR-VER,38.1,Pomfret,1,Gillnet,Motorized,7.2,17,27.72,1.69,1.32,22.1,SW,19.8,91,9,High,15.1,682.28,800.0,248.0
DEMO-01427,7,monsoon,PFZ-04,Coromandel South (Pondicherry Offshore),11.923,80.157,HBR-CHN,141.3,Tuna,0,Longline,Mechanized Trawler,14.9,5,28.53,0.79,2.4,10.3,E,4.8,72,8,High,58.8,341.29,4748.0,918.0
DEMO-01428,6,monsoon,PFZ-06,Veraval Saurashtra Bank,20.6762,70.1174,HBR-VER,33.5,Pomfret,1,Ring Seine,Mechanized Trawler,13.8,16,28.8,2.23,1.95,11.8,E,9.0,91,6,High,32.1,736.39,1126.0,218.0
DEMO-01429,1,post_monsoon,PFZ-03,Wadge Bank Special Zone,7.8946,77.2,HBR-TUT,143.6,Tuna,1,Longline,Mechanized Trawler,14.5,18,27.12,1.64,1.16,20.2,E,14.0,98,11,High,109.2,334.59,4825.0,933.0
DEMO-01430,5,pre_monsoon,PFZ-02,Mangaluru Shelf Front,12.6853,74.2797,HBR-MNG,62.1,Pomfret,0,Trawl,Mechanized Trawler,14.6,6,28.8,1.36,1.2,18.5,N,4.6,89,3,High,55.3,715.94,2087.0,404.0
DEMO-01431,6,monsoon,PFZ-07,Ratnagiri Deep Shelf,16.8396,72.9272,HBR-MNG,489.1,Mackerel,1,Ring Seine,Mechanized Trawler,13.2,11,28.89,0.82,2.43,25.9,W,6.3,78,1,High,60.5,284.87,16434.0,3179.0
DEMO-01432,6,monsoon,PFZ-07,Ratnagiri Deep Shelf,16.8524,72.9068,HBR-MNG,554.0,Mackerel,1,Trawl,Mechanized Trawler,11.9,7,28.2,0.94,2.5,20.9,SE,8.4,78,1,High,77.6,271.46,18614.0,3601.0
DEMO-01433,11,post_monsoon,PFZ-07,Ratnagiri Deep Shelf,16.9297,72.8528,HBR-MNG,485.4,Mackerel,1,Longline,Mechanized Trawler,15.9,6,29.06,1.19,0.95,23.1,NW,20.5,78,1,High,102.7,281.41,16309.0,3155.0
DEMO-01434,5,pre_monsoon,PFZ-03,Wadge Bank Special Zone,7.8819,77.2408,HBR-TUT,168.7,Sardine,0,Trawl,Mechanized Trawler,15.1,8,27.55,2.45,0.72,19.1,W,1.7,98,11,Medium,398.3,157.71,5668.0,1097.0
DEMO-01435,10,post_monsoon,PFZ-03,Wadge Bank Special Zone,7.9158,77.202,HBR-TUT,161.9,Tuna,1,Hook & Line,Mechanized Trawler,14.2,16,27.36,1.7,1.2,12.8,W,12.7,98,7,High,68.4,325.14,5440.0,1052.0
DEMO-01436,1,post_monsoon,PFZ-05,Visakhapatnam Deep Front,17.4344,83.6941,HBR-VSK,43.7,Tuna,1,Hook & Line,Motorized,8.2,14,29.5,1.55,1.08,13.0,N,4.2,87,7,High,34.5,393.28,918.0,284.0
DEMO-01437,9,monsoon,PFZ-01,Kochi Deep Offshore (Malabar),9.8534,75.5238,HBR-KOC,72.6,Mackerel,1,Longline,Mechanized Trawler,10.0,11,28.93,1.38,1.58,19.5,NW,11.0,94,8,High,87.8,234.4,2439.0,472.0
